plant_id,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source
1,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,
7,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,
11,0,0,0,0,0,0,0,
12,0,0,0,0,0,0,0,
13,0,0,0,0,0,0,0,
14,0,0,0,0,0,0,0,
15,0,0,0,0,0,0,0,
16,0,0,0,0,0,0,0,
17,0,0,0,0,0,0,0,
18,0,0,0,0,0,0,0,
19,0,0,0,0,0,0,0,
20,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,
24,0,0,0,0,0,0,0,
25,0,0,0,0,0,0,0,
26,0,0,0,0,0,0,0,
27,0,0,0,0,0,0,0,
28,0,0,0,0,0,0,0,
29,0,0,0,0,0,0,0,
30,0,0,0,0,0,0,0,
31,0,0,0,0,0,0,0,
32,0,0,0,0,0,0,0,
33,0,0,0,0,0,0,0,
34,0,0,0,0,0,0,0,
35,0,0,0,0,0,0,0,
36,0,0,0,0,0,0,0,
37,0,0,0,0,0,0,0,
38,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,
40,0,0,0,0,0,0,0,
41,0,0,0,0,0,0,0,
42,0,0,0,0,0,0,0,
43,0,0,0,0,0,0,0,
44,0,0,0,0,0,0,0,
45,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,
47,0,0,0,0,0,0,0,
48,0,0,0,0,0,0,0,
49,0,0,0,0,0,0,0,
50,0,0,0,0,0,0,0,
51,0,0,0,0,0,0,0,
52,0,0,0,0,0,0,0,
53,0,0,0,0,0,0,0,
54,0,0,0,0,0,0,0,
55,0,0,0,0,0,0,0,
56,0,0,0,0,0,0,0,
57,0,0,0,0,0,0,0,
58,0,0,0,0,0,0,0,
59,0,0,0,0,0,0,0,
60,0,0,0,0,0,0,0,
61,0,0,0,0,0,0,0,
62,0,0,0,0,0,0,0,
63,0,0,0,0,0,0,0,
64,0,0,0,0,0,0,0,
65,0,0,0,0,0,0,0,
66,0,0,0,0,0,0,0,
67,0,0,0,0,0,0,0,
68,0,0,0,0,0,0,0,
69,0,0,0,0,0,0,0,
70,0,0,0,0,0,0,0,
71,0,0,0,0,0,0,0,
72,0,0,0,0,0,0,0,
73,0,0,0,0,0,0,0,
74,0,0,0,0,0,0,0,
75,0,0,0,0,0,0,0,
76,0,0,0,0,0,0,0,
77,0,0,0,0,0,0,0,
78,0,0,0,0,0,0,0,
79,0,0,0,0,0,0,0,
80,0,0,0,0,0,0,0,
81,0,0,0,0,0,0,0,
82,0,0,0,0,0,0,0,
83,0,0,0,0,0,0,0,
84,0,0,0,0,0,0,0,
85,0,0,0,0,0,0,0,
86,0,0,0,0,0,0,0,
87,0,0,0,0,0,0,0,
88,0,0,0,0,0,0,0,
89,0,0,0,0,0,0,0,
90,0,0,0,0,0,0,0,
91,0,0,0,0,0,0,0,
92,0,0,0,0,0,0,0,
93,0,0,0,0,0,0,0,
94,0,0,0,0,0,0,0,
95,0,0,0,0,0,0,0,
96,0,0,0,0,0,0,0,
97,0,0,0,0,0,0,0,
98,0,0,0,0,0,0,0,
99,0,0,0,0,0,0,0,
100,0,0,0,0,0,0,0,
101,0,0,0,0,0,0,0,
102,0,0,0,0,0,0,0,
103,0,0,0,0,0,0,0,
104,0,0,0,0,0,0,0,
105,0,0,0,0,0,0,0,
106,0,0,0,0,0,0,0,
107,0,0,0,0,0,0,0,
108,0,0,0,0,0,0,0,
109,0,0,0,0,0,0,0,
110,0,0,0,0,0,0,0,
111,0,0,0,0,0,0,0,
112,0,0,0,0,0,0,0,
113,0,0,0,0,0,0,0,
114,0,0,0,0,0,0,0,
115,0,0,0,0,0,0,0,
116,0,0,0,0,0,0,0,
117,0,0,0,0,0,0,0,
118,0,0,0,0,0,0,0,
119,0,0,0,0,0,0,0,
120,0,0,0,0,0,0,0,
121,0,0,0,0,0,0,0,
122,0,0,0,0,0,0,0,
123,0,0,0,0,0,0,0,
124,0,0,0,0,0,0,0,
125,0,0,0,0,0,0,0,
126,0,0,0,0,0,0,0,
127,0,0,0,0,0,0,0,
128,0,0,0,0,0,0,0,
129,0,0,0,0,0,0,0,
130,0,0,0,0,0,0,0,
131,0,0,0,0,0,0,0,
132,0,0,0,0,0,0,0,
133,0,0,0,0,0,0,0,
134,0,0,0,0,0,0,0,
135,0,0,0,0,0,0,0,
136,0,0,0,0,0,0,0,
137,0,0,0,0,0,0,0,
138,0,0,0,0,0,0,0,
139,0,0,0,0,0,0,0,
140,0,0,0,0,0,0,0,
141,0,0,0,0,0,0,0,
142,0,0,0,0,0,0,0,
143,0,0,0,0,0,0,0,
144,0,0,0,0,0,0,0,
145,0,0,0,0,0,0,0,
146,0,0,0,0,0,0,0,
147,0,0,0,0,0,0,0,
148,0,0,0,0,0,0,0,
149,0,0,0,0,0,0,0,
150,0,0,0,0,0,0,0,
151,0,0,0,0,0,0,0,
152,0,0,0,0,0,0,0,
153,0,0,0,0,0,0,0,
154,0,0,0,0,0,0,0,
155,0,0,0,0,0,0,0,
156,0,0,0,0,0,0,0,
157,0,0,0,0,0,0,0,
158,0,0,0,0,0,0,0,
159,0,0,0,0,0,0,0,
160,0,0,0,0,0,0,0,
161,0,0,0,0,0,0,0,
162,0,0,0,0,0,0,0,
163,0,0,0,0,0,0,0,
164,0,0,0,0,0,0,0,
165,0,0,0,0,0,0,0,
166,0,0,0,0,0,0,0,
167,0,0,0,0,0,0,0,
168,0,0,0,0,0,0,0,
169,0,0,0,0,0,0,0,
170,0,0,0,0,0,0,0,
171,0,0,0,0,0,0,0,
172,0,0,0,0,0,0,0,
173,0,0,0,0,0,0,0,
174,0,0,0,0,0,0,0,
175,0,0,0,0,0,0,0,
176,0,0,0,0,0,0,0,
177,0,0,0,0,0,0,0,
178,0,0,0,0,0,0,0,
179,0,0,0,0,0,0,0,
180,0,0,0,0,0,0,0,
181,0,0,0,0,0,0,0,
182,0,0,0,0,0,0,0,
183,0,0,0,0,0,0,0,
184,0,0,0,0,0,0,0,
185,0,0,0,0,0,0,0,
186,0,0,0,0,0,0,0,
187,0,0,0,0,0,0,0,
188,0,0,0,0,0,0,0,
189,0,0,0,0,0,0,0,
190,0,0,0,0,0,0,0,
191,0,0,0,0,0,0,0,
192,0,0,0,0,0,0,0,
193,0,0,0,0,0,0,0,
194,0,0,0,0,0,0,0,
195,0,0,0,0,0,0,0,
196,0,0,0,0,0,0,0,
197,0,0,0,0,0,0,0,
198,0,0,0,0,0,0,0,
199,0,0,0,0,0,0,0,
200,0,0,0,0,0,0,0,
201,0,0,0,0,0,0,0,
202,0,0,0,0,0,0,0,
203,0,0,0,0,0,0,0,
204,0,0,0,0,0,0,0,
205,0,0,0,0,0,0,0,
206,0,0,0,0,0,0,0,
207,0,0,0,0,0,0,0,
208,0,0,0,0,0,0,0,
209,0,0,0,0,0,0,0,
210,0,0,0,0,0,0,0,
211,0,0,0,0,0,0,0,
212,0,0,0,0,0,0,0,
213,0,0,0,0,0,0,0,
214,0,0,0,0,0,0,0,
215,0,0,0,0,0,0,0,
216,0,0,0,0,0,0,0,
217,0,0,0,0,0,0,0,
218,0,0,0,0,0,0,0,
219,0,0,0,0,0,0,0,
220,0,0,0,0,0,0,0,
221,0,0,0,0,0,0,0,
222,0,0,0,0,0,0,0,
223,0,0,0,0,0,0,0,
224,0,0,0,0,0,0,0,
225,0,0,0,0,0,0,0,
226,0,0,0,0,0,0,0,
227,0,0,0,0,0,0,0,
228,0,0,0,0,0,0,0,
229,0,0,0,0,0,0,0,
230,0,0,0,0,0,0,0,
231,0,0,0,0,0,0,0,
232,0,0,0,0,0,0,0,
233,0,0,0,0,0,0,0,
234,0,0,0,0,0,0,0,
235,0,0,0,0,0,0,0,
236,0,0,0,0,0,0,0,
237,0,0,0,0,0,0,0,
238,0,0,0,0,0,0,0,
239,0,0,0,0,0,0,0,
240,0,0,0,0,0,0,0,
241,0,0,0,0,0,0,0,
242,0,0,0,0,0,0,0,
243,0,0,0,0,0,0,0,
244,0,0,0,0,0,0,0,
245,0,0,0,0,0,0,0,
246,0,0,0,0,0,0,0,
247,0,0,0,0,0,0,0,
248,0,0,0,0,0,0,0,
249,0,0,0,0,0,0,0,
250,0,0,0,0,0,0,0,
251,0,0,0,0,0,0,0,
252,0,0,0,0,0,0,0,
253,0,0,0,0,0,0,0,
254,0,0,0,0,0,0,0,
255,0,0,0,0,0,0,0,
256,0,0,0,0,0,0,0,
257,0,0,0,0,0,0,0,
258,0,0,0,0,0,0,0,
259,0,0,0,0,0,0,0,
260,0,0,0,0,0,0,0,
261,0,0,0,0,0,0,0,
262,0,0,0,0,0,0,0,
263,0,0,0,0,0,0,0,
264,0,0,0,0,0,0,0,
265,0,0,0,0,0,0,0,
266,0,0,0,0,0,0,0,
267,0,0,0,0,0,0,0,
268,0,0,0,0,0,0,0,
269,0,0,0,0,0,0,0,
270,0,0,0,0,0,0,0,
271,0,0,0,0,0,0,0,
272,0,0,0,0,0,0,0,
273,0,0,0,0,0,0,0,
274,0,0,0,0,0,0,0,
275,0,0,0,0,0,0,0,
276,0,0,0,0,0,0,0,
277,0,0,0,0,0,0,0,
278,0,0,0,0,0,0,0,
279,0,0,0,0,0,0,0,
280,0,0,0,0,0,0,0,
281,0,0,0,0,0,0,0,
282,0,0,0,0,0,0,0,
283,0,0,0,0,0,0,0,
284,0,0,0,0,0,0,0,
285,0,0,0,0,0,0,0,
286,0,0,0,0,0,0,0,
287,0,0,0,0,0,0,0,
288,0,0,0,0,0,0,0,
289,0,0,0,0,0,0,0,
290,0,0,0,0,0,0,0,
291,0,0,0,0,0,0,0,
292,0,0,0,0,0,0,0,
293,0,0,0,0,0,0,0,
294,0,0,0,0,0,0,0,
295,0,0,0,0,0,0,0,
296,0,0,0,0,0,0,0,
297,0,0,0,0,0,0,0,
298,0,0,0,0,0,0,0,
299,0,0,0,0,0,0,0,
300,0,0,0,0,0,0,0,
301,0,0,0,0,0,0,0,
302,0,0,0,0,0,0,0,
303,0,0,0,0,0,0,0,
304,0,0,0,0,0,0,0,
305,0,0,0,0,0,0,0,
306,0,0,0,0,0,0,0,
307,0,0,0,0,0,0,0,
308,0,0,0,0,0,0,0,
309,0,0,0,0,0,0,0,
310,0,0,0,0,0,0,0,
311,0,0,0,0,0,0,0,
312,0,0,0,0,0,0,0,
313,0,0,0,0,0,0,0,
314,0,0,0,0,0,0,0,
315,0,0,0,0,0,0,0,
316,0,0,0,0,0,0,0,
317,0,0,0,0,0,0,0,
318,0,0,0,0,0,0,0,
319,0,0,0,0,0,0,0,
320,0,0,0,0,0,0,0,
321,0,0,0,0,0,0,0,
322,0,0,0,0,0,0,0,
323,0,0,0,0,0,0,0,
324,0,0,0,0,0,0,0,
325,0,0,0,0,0,0,0,
326,0,0,0,0,0,0,0,
327,0,0,0,0,0,0,0,
328,0,0,0,0,0,0,0,
329,0,0,0,0,0,0,0,
330,0,0,0,0,0,0,0,
331,0,0,0,0,0,0,0,
332,0,0,0,0,0,0,0,
333,0,0,0,0,0,0,0,
334,0,0,0,0,0,0,0,
335,0,0,0,0,0,0,0,
336,0,0,0,0,0,0,0,
337,0,0,0,0,0,0,0,
338,89.59527778,102.6427778,96.55555556,95.87277778,85.90027778,92.68222222,0,Australia Clean Energy Regulator
339,0,0,0,0,0,0,0,
340,0,0,1.653055556,5.300833333,7.649722222,2.222222222,0,Australia Clean Energy Regulator
341,1095.676944,1239.962778,1260.261111,167.88,0,0,0,Australia Clean Energy Regulator
342,0,0,0,0,0,0,0,
343,204.8044444,238.2944444,163.5836111,158.9330556,64.53472222,99.47,0,Australia Clean Energy Regulator
344,0,0,0,0,0,0,0,
345,0,0,0,0,0,0,0,
346,132.4566667,154.8855556,149.8211111,197.5405556,168.5244444,260.5825,0,Australia Clean Energy Regulator
347,4.194444444,4.213055556,5.079444444,6.831388889,6.663333333,6.903611111,0,Australia Clean Energy Regulator
348,11.46833333,26.24138889,38.08166667,47.23805556,3.038333333,3.080277778,0,Australia Clean Energy Regulator
349,0,0,0,0,0,0,0,
350,0,0,0,0,0,0,0,
351,0,0,0,0,3.941666667,0.844722222,0,Australia Clean Energy Regulator
352,0,0,0,0,0,0,0,
353,0,0,0,0,0,0,0,
354,180.4636111,202.7461111,173.7266667,106.8838889,127.7702778,153.8983333,0,Australia Clean Energy Regulator
355,323.6777778,418.9152778,358.2547222,271.2116667,384.7980556,359.2727778,0,Australia Clean Energy Regulator
356,16593.38,15526.9,17090.68,17914.93,15944.58,15545.8,0,Australia Clean Energy Regulator
357,4.630277778,3.885,3.100833333,2.223888889,2.175,2.088611111,0,Australia Clean Energy Regulator
358,0,0,0,0,0,0,0,
359,0,0,0,0,0,0,0,
360,0,0,0,0,0,0,0,
361,33.0125,30.20916667,24.16027778,18.16944444,15.97861111,12.04611111,0,Australia Clean Energy Regulator
362,0,0,0,0,0,0,0,
363,2.846666667,2.9925,2.907222222,3.228611111,2.898333333,2.876388889,0,Australia Clean Energy Regulator
364,15.76166667,18.21361111,20.08222222,18.89083333,0,0,0,Australia Clean Energy Regulator
365,0,0,0,0,0,0,0,
366,0,0,0,0,0,0,0,
367,250.4438889,276.2263889,242.4347222,234.7986111,230.3319444,249.3655556,0,Australia Clean Energy Regulator
368,0,0,208.7786111,334.1141667,349.3016667,372.0194444,0,Australia Clean Energy Regulator
369,0,0,0,0,0,0,0,
370,80.19083333,99.11944444,74.14361111,73.14861111,116.3325,80.80138889,0,Australia Clean Energy Regulator
371,1549.131944,1631.368056,2196.658056,1264.099722,649.7466667,424.4166667,0,Australia Clean Energy Regulator
372,1003.628611,1236.183056,2602.981944,1161.201944,460.4822222,257.1991667,0,Australia Clean Energy Regulator
373,0,0,0,0,0,0,0,
374,0,43.76083333,47.18361111,30.475,0,0,0,Australia Clean Energy Regulator
375,0,0,0,0,0,0,0,
376,25.23194444,23.35333333,19.28138889,17.5025,17.44777778,13.29888889,0,Australia Clean Energy Regulator
377,0,47.86444444,178.8722222,202.5427778,214.8763889,235.2669444,0,Australia Clean Energy Regulator
378,0,0,0,0,0,0,0,
379,0,0,0,92.10472222,127.5647222,130.7069444,0,Australia Clean Energy Regulator
380,20.22888889,19.49,16.99861111,14.43277778,12.76472222,11.21611111,0,Australia Clean Energy Regulator
381,143.7638889,140.3755556,134.9161111,145.0641667,138.5472222,138.9555556,0,Australia Clean Energy Regulator
382,9.999444444,1.879722222,0,0,0,0,0,Australia Clean Energy Regulator
383,14.22555556,13.6975,11.2175,12.75666667,13.43472222,13.73166667,0,Australia Clean Energy Regulator
384,182.1888889,200.5930556,0,0,0,0,0,Australia Clean Energy Regulator
385,0,0,0,0,0,0,0,
386,0,0,0,0,0,0,0,
387,43.84472222,15.80527778,7.618888889,6.788333333,41.50166667,36.22694444,0,Australia Clean Energy Regulator
388,85.92888889,41.01583333,84.74777778,83.07222222,106.9691667,59.83444444,0,Australia Clean Energy Regulator
389,0,0,0,0,0,0,0,
390,0,0,0,0,0,0,0,
391,101.8688889,65.56694444,91.80583333,47.05666667,93.22916667,80.28138889,0,Australia Clean Energy Regulator
392,0,0,0,0,0,0,0,
393,117.4205556,113.6630556,100.82,0,0,0,0,Australia Clean Energy Regulator
394,3893.504167,2807.473056,3529.535,4296.041111,4778.346944,5505.031111,0,Australia Clean Energy Regulator
395,4585.591944,3102.699444,5552.424167,6035.539167,5443.588889,5839.915,0,Australia Clean Energy Regulator
396,0,0,0,0,0,0,0,
397,0,0,0,0,0,0,0,
398,0,0,0,0,0,0,0,
399,119.8997222,130.9927778,123.6872222,118.4488889,117.9880556,130.4402778,0,Australia Clean Energy Regulator
400,0,0,0,0,0,0,0,
401,0,0,0,0,0,155.8811111,0,Australia Clean Energy Regulator
402,0,0,0,0,0,0,0,
403,0,0,0,0,0,0,0,
404,0,0,0,0,0,0,0,
405,0,0,0,0,0,0,0,
406,354.0791667,382.0088889,328.94,370.5141667,354.6427778,384.1105556,0,Australia Clean Energy Regulator
407,0,0,0,0,0,0,0,
408,49.04416667,47.90805556,46.08027778,44.69055556,41.24111111,43.19583333,0,Australia Clean Energy Regulator
409,222.5227778,264.53,217.1733333,223.6161111,224.4211111,231.6980556,0,Australia Clean Energy Regulator
410,177.6138889,198.7744444,172.3391667,171.23,153.1877778,153.0416667,0,Australia Clean Energy Regulator
411,0,0,0,0,0,0,0,
412,346.2808333,456.66,241.8777778,169.8263889,413.9902778,426.4383333,0,Australia Clean Energy Regulator
413,136.7002778,152.3958333,135.4258333,136.62,127.1622222,132.7433333,0,Australia Clean Energy Regulator
414,1040.740278,1068.091944,978.0472222,1068.439167,1039.471667,1062.787222,0,Australia Clean Energy Regulator
415,0,0,0,0,0,0,0,
416,0,0,0,0,0,0,0,
417,0,0,0,0,0,0,0,
418,0,0,0,0,0,0,0,
419,84.48555556,78.50861111,80.64305556,75.36555556,78.16666667,84.20388889,0,Australia Clean Energy Regulator
420,169.0136111,182.2225,171.0230556,175.4675,160.7275,189.0405556,0,Australia Clean Energy Regulator
421,0,0,0,0,0,0,0,
422,133.7316667,141.2491667,178.7372222,173.0541667,0,0,0,Australia Clean Energy Regulator
423,47.93388889,57.42388889,42.04666667,45.70444444,70.97527778,54.39194444,0,Australia Clean Energy Regulator
424,76.83222222,94.14,81.42805556,75.03861111,62.45111111,18.2125,0,Australia Clean Energy Regulator
425,496.6241667,1122.464722,658.15,638.1805556,363.9305556,118.035,0,Australia Clean Energy Regulator
426,0,44.77805556,44.69833333,41.11638889,41.48194444,43.58527778,0,Australia Clean Energy Regulator
427,605.5608333,696.6516667,712.8902778,670.7066667,696.3058333,715.4997222,0,Australia Clean Energy Regulator
428,0,0,0,0,0,0,0,
429,2362.073611,1955.925833,2239.388056,2272.4725,2230.763333,2031.944167,0,Australia Clean Energy Regulator
430,0.214722222,0,0,0,0,0,0,Australia Clean Energy Regulator
431,0,0,0,0,0,0,0,
432,19.17305556,13.84055556,71.79638889,28.94222222,14.00833333,15.12111111,0,Australia Clean Energy Regulator
433,573.1630556,617.9230556,765.1002778,723.5783333,960.7911111,849.4619444,0,Australia Clean Energy Regulator
434,0,20.475,104.3591667,147.9797222,178.0277778,215.1177778,0,Australia Clean Energy Regulator
435,40.45944444,46.93083333,38.82916667,12.68944444,28.08722222,41.25666667,0,Australia Clean Energy Regulator
436,0,0,0,0,0,0,0,
437,0,0,0,6.557777778,7.266944444,7.471388889,0,Australia Clean Energy Regulator
438,6.875277778,0.4025,7.9225,8.729722222,0,0,0,Australia Clean Energy Regulator
439,0,0,0,0,0,35.85194444,0,Australia Clean Energy Regulator
440,99.56388889,106.6261111,90.46694444,102.1780556,4.645277778,112.6911111,0,Australia Clean Energy Regulator
441,212.01,239.54,0,259.2858333,249.2547222,437.4427778,0,Australia Clean Energy Regulator
442,0,0,0,0,0,0,0,
443,2881.408056,3322.8125,4337.818611,3674.545,3342.946667,2245.314167,0,Australia Clean Energy Regulator
444,0,0,0,0,0,0,0,
445,0,0,0,0,0,0,0,
446,178.6044444,357.5444444,446.6913889,508.0844444,44.39777778,56.00305556,0,Australia Clean Energy Regulator
447,0,0,0,0,0,0,0,
448,0,0,0,0,0,0,0,
449,0,0,0,0,0,0,0,
450,0,0,0,0,0,0,0,
451,38.38555556,38.07388889,35.76083333,37.45416667,34.23944444,33.72777778,0,Australia Clean Energy Regulator
452,247.8147222,319.4211111,261.6947222,226.2113889,287.2163889,297.1863889,0,Australia Clean Energy Regulator
453,0,252.5766667,1502.966667,1716.883056,1649.3,1601.457778,0,Australia Clean Energy Regulator
454,6.722222222,2.923333333,4.886388889,6.196944444,9.695,10.72611111,0,Australia Clean Energy Regulator
455,0,0,0,0,0,0,0,
456,0,0,0,0,0,0,0,
457,20.56611111,18.075,16.23583333,12.09277778,12.04611111,8.890555556,0,Australia Clean Energy Regulator
458,61.48694444,64.80694444,63.61638889,62.98361111,60.97527778,57.08638889,0,Australia Clean Energy Regulator
459,266.9038889,184.3702778,197.3169444,153.1844444,102.9608333,185.7941667,0,Australia Clean Energy Regulator
460,18.52972222,12.07,14.72777778,12.63222222,8.516944444,15.1925,0,Australia Clean Energy Regulator
461,0,0,0,2.911944444,2.703055556,2.773055556,0,Australia Clean Energy Regulator
462,0,0,0,0,0,0,0,
463,0,0,0,0,0,0,0,
464,226.4644444,241.5830556,253.8477778,226.4738889,258.8236111,240.195,0,Australia Clean Energy Regulator
465,156.8169444,105.6011111,41.69361111,0,0,0,0,Australia Clean Energy Regulator
466,11393.21056,9300.379167,14316.47889,14631.565,14993.46889,17186.14389,0,Australia Clean Energy Regulator
467,76.72583333,76.345,75.50944444,76.81388889,77.05583333,69.35,0,Australia Clean Energy Regulator
468,0,0,0,0,0,0,0,
469,0,0,0,0,0,0,0,
470,25.10305556,24.86027778,22.73611111,23.81138889,23.79111111,25.15805556,0,Australia Clean Energy Regulator
471,205.7022222,241.8313889,127.9666667,165.1744444,237.5694444,235.6194444,0,Australia Clean Energy Regulator
472,15.04833333,14.54694444,14.46277778,14.80194444,14.17361111,14.82583333,0,Australia Clean Energy Regulator
473,0,0,0,0,0,0,0,
474,0.153055556,0.084166667,0.022222222,0,0,0,0,Australia Clean Energy Regulator
475,248.355,305.6077778,305.9630556,323.0588889,319.7855556,303.1919444,0,Australia Clean Energy Regulator
476,6251.809444,6837.605278,6482.464167,6900.339444,6662.61,8974.846944,0,Australia Clean Energy Regulator
477,2.159722222,6.454722222,11.73722222,9.075833333,4.143333333,19.60333333,0,Australia Clean Energy Regulator
478,81.30916667,83.12416667,90.71888889,93.78305556,78.62416667,77.30527778,0,Australia Clean Energy Regulator
479,11.72888889,11.21472222,11.97694444,11.05222222,9.491944444,9.162777778,0,Australia Clean Energy Regulator
480,0,0,0,0,0,0,0,
481,1827.437222,2739.307778,1061.781111,1389.868889,403.3986111,1019.723056,0,Australia Clean Energy Regulator
482,0,0,0,0,0,0,0,
483,0,0,0,6.948333333,6.607222222,5.465555556,0,Australia Clean Energy Regulator
484,0,0,0,0,0,0,0,
485,0,0,0,0,0,21.815,0,Australia Clean Energy Regulator
486,0,0,0,0,0,22.02722222,0,Australia Clean Energy Regulator
487,0,0,0,0,0,0,0,
488,0,48.59444444,359.9058333,466.4755556,473.4141667,506.9466667,0,Australia Clean Energy Regulator
489,165.39,172.9386111,157.6997222,165.3427778,156.2458333,167.15,0,Australia Clean Energy Regulator
490,0,0,0,0,0,0,0,
491,0,0,0,0,0,0,0,
492,150.2405556,167.7727778,135.8469444,150.0122222,122.2980556,161.6902778,0,Australia Clean Energy Regulator
493,58.81916667,33.94694444,22.2875,33.32944444,46.25333333,19.82333333,0,Australia Clean Energy Regulator
494,331.6766667,358.9069444,315.7411111,322.4180556,285.5977778,312.8327778,0,Australia Clean Energy Regulator
495,256.2275,268.6691667,238.4766667,249.1591667,224.5772222,250.4069444,0,Australia Clean Energy Regulator
496,12.08916667,11.52527778,11.45472222,11.9675,11.46527778,11.47027778,0,Australia Clean Energy Regulator
497,0,0,0,0,0,0,0,
498,0,0,0,0,0,0,0,
499,0,0,0,0,0,0,0,
500,11483.09806,11087.42889,10969.4225,10325.77833,7700.2075,0,0,Australia Clean Energy Regulator
501,0,0,0,0,0,0,0,
502,0,0,0,1.202777778,0,0,0,Australia Clean Energy Regulator
503,6.362777778,5.271944444,7.603888889,3.911944444,2.471666667,6.230555556,0,Australia Clean Energy Regulator
504,0,0,0,0,0,0,0,
505,0,0,0,0,0,0,0,
506,0,0,0,0,0,0,0,
507,238.9494444,0.349722222,209.7363889,181.6572222,255.6769444,203.3719444,0,Australia Clean Energy Regulator
508,0,0,0,0,0,0,0,
509,0.364722222,0.187777778,0.316388889,1.132777778,0.641944444,0.853611111,0,Australia Clean Energy Regulator
510,0,0,0,0,0,0,0,
511,0,0,0,0,0,0,0,
512,0,0,0,0,0,0,0,
513,16.41527778,15.97805556,15.65722222,14.52444444,13.16888889,12.83722222,0,Australia Clean Energy Regulator
514,0,0,0,0,0,0,0,
515,0,0,0,0,0,0,0,
516,0,0,0,0,0,0,0,
517,587.3741667,636.4144444,490.6994444,373.4716667,737.6419444,571.6463889,0,Australia Clean Energy Regulator
518,0,0,0,0,0,0,0,
519,0,0,0,0,0,0,0,
520,0,0,0,0,0,0,0,
521,0,0,0,0,0,0,0,
522,0.003333333,0.005,0.005555556,0.001666667,0.021944444,0.005,0,Australia Clean Energy Regulator
523,4.647777778,3.732222222,4.205555556,3.840555556,4.008055556,3.158333333,0,Australia Clean Energy Regulator
524,265.2,214.4413889,161.6605556,216.7913889,255.8186111,259.8083333,0,Australia Clean Energy Regulator
525,3.965,1.568611111,1.871944444,1.766944444,0.343055556,1.411388889,0,Australia Clean Energy Regulator
526,276.9975,217.9963889,181.0197222,232.4527778,259.5561111,268.5922222,0,Australia Clean Energy Regulator
527,0,0,0,0,0,0,0,
528,0,0,0,0,0,0,0,
529,471.5858333,597.9138889,448.3927778,295.0736111,487.8033333,450.4194444,0,Australia Clean Energy Regulator
530,493.5102778,446.5397222,474.165,452.0519444,345.4705556,78.92444444,0,Australia Clean Energy Regulator
531,33.31416667,18.73805556,15.54611111,11.24722222,24.29333333,19.89305556,0,Australia Clean Energy Regulator
532,0,79.17305556,83.96583333,119.7866667,107.7691667,69.45694444,0,Australia Clean Energy Regulator
533,0,0,0,0,0,5.773333333,0,Australia Clean Energy Regulator
534,0,0,0,0,0,0,0,
535,0,0,0,0,0,0,0,
536,5696.316111,5292.296111,5731.49,4478.062778,5924.063889,5254.593056,0,Australia Clean Energy Regulator
537,0,0,0,0,0,0,0,
538,0,0,0,0,0.247777778,0.093611111,0,Australia Clean Energy Regulator
539,0,0,0,0,0,0,0,
540,0,0,0,0,0,0,0,
541,811.845,884.2316667,892.2663889,878.0797222,854.565,859.2527778,0,Australia Clean Energy Regulator
542,0,0,0,0,0,0,0,
543,1791.008889,1997.005556,2152.886667,1932.035556,2159.696944,2074.119167,0,Australia Clean Energy Regulator
544,0,0,0,13.87583333,57.68777778,130.3861111,0,Australia Clean Energy Regulator
545,91.68388889,231.3219444,184.4061111,204.3908333,211.1466667,183.3066667,0,Australia Clean Energy Regulator
546,0,0,0,0,0,0,0,
547,673.5808333,728.1808333,688.3136111,665.0408333,666.7163889,717.6397222,0,Australia Clean Energy Regulator
548,0,0,0,0,0,0,0,
549,0,0,0,0,0,0,0,
550,99.81666667,93.00638889,33.55416667,105.0563889,53.87888889,59.26194444,0,Australia Clean Energy Regulator
551,7.985,5.456944444,6.778888889,5.010277778,10.22861111,4.05,0,Australia Clean Energy Regulator
552,0,6.53,2.848055556,1.223611111,5.971944444,11.43944444,0,Australia Clean Energy Regulator
553,3.960833333,4.841666667,2.960833333,2.764166667,5.466666667,4.001944444,0,Australia Clean Energy Regulator
554,0,0,0,0,0,0,0,
555,0,0,0,0,0,0,0,
556,4.722222222,3.546944444,3.840277778,3.565833333,3.642777778,4.13,0,Australia Clean Energy Regulator
557,0,0,0,0,0,0,0,
558,14.81888889,15.80777778,1.144166667,22.43138889,79.52083333,179.0058333,0,Australia Clean Energy Regulator
559,0,0,0,0,0,0,0,
560,316.8044444,302.5083333,280.8511111,295.8711111,313.8427778,250.0269444,0,Australia Clean Energy Regulator
561,250.3386111,304.5455556,257.3525,225.0994444,286.5383333,299.6508333,0,Australia Clean Energy Regulator
562,0,0,0,0,0,0,0,
563,11.7175,9.833055556,8.888888889,8.509722222,8.414166667,8.228333333,0,Australia Clean Energy Regulator
